app_key,accountability,block_removal,calendar_scheduling,custom_rules,emergency_access,goal_advancement,goal_planning,habit_analytics,habit_reminders,habit_tracking,notes_knowledge,override_friction,prioritisation,project_planning,reward_punishment,routine_builder,scheduling,self_tracking,streaks,task_management,time_blocking
play:com.kappa.teddybear.android,0.5,0.9,0.8,0.9,0.95,0.95,0.85,0.5,0.85,0.9,0.8,0.95,0.8,0.8,0.9,0.9,0.9,0.85,0.5,0.9,0.8
play:com.keedev.flowtask,0.9,0.9,0.0,0.85,0.8,0.9,0.0,0.9,0.9,0.9,0.0,0.8,0.0,0.0,0.9,0.85,0.8,0.95,0.9,0.0,0.0
play:com.kemblesong.procrastinationapp,0.0,0.9,0.9,0.9,0.9,0.95,0.75,0.0,0.0,0.0,0.9,0.9,0.75,0.9,0.9,0.0,0.9,0.9,0.0,0.85,0.9
play:com.kettnersapps.visualchildrentimer,0.0,0.95,0.0,0.95,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.95,0.9,0.0,0.0,0.0
play:com.kks.habit_loop,0.95,0.95,0.85,0.9,0.95,0.9,0.75,0.9,0.95,0.95,0.9,0.95,0.9,0.9,0.9,0.9,0.9,0.95,0.95,0.9,0.9
play:com.kompanion.habit.android,0.5,0.0,0.85,0.0,0.0,0.0,0.7,0.5,0.9,0.9,0.8,0.0,0.8,0.8,0.0,0.9,0.0,0.0,0.5,0.9,0.8
play:com.koshina.visual_timer,0.0,0.95,0.0,0.95,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.95,0.9,0.0,0.0,0.0
play:com.lal.procrastination,0.0,0.0,0.85,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.8,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.85
play:com.lamprof.focus,0.9,0.95,0.9,0.9,0.9,0.9,0.9,0.95,0.9,0.5,0.9,0.9,0.9,0.9,0.85,0.9,0.9,0.95,0.95,0.9,0.95
play:com.lazybyte.examcountdown,0.8,1.0,0.9,1.0,1.0,0.95,0.85,0.8,0.8,0.9,0.5,1.0,0.8,0.5,0.9,0.8,1.0,0.95,0.9,0.9,0.85
play:com.lifeactivator.mobiledetox,0.0,0.95,0.95,0.95,0.8,0.9,0.95,0.0,0.0,0.0,0.95,0.8,0.95,0.95,0.95,0.0,0.95,0.9,0.0,0.95,0.9
play:com.limatech.dayschallenge.dayschallenge,0.85,0.9,0.8,0.9,0.9,0.95,0.85,0.5,0.9,0.9,0.85,0.9,0.8,0.8,0.95,0.5,0.9,0.95,0.5,0.9,0.8
play:com.linesix.timeblazer,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.8,0.9,0.9,0.8,0.9,0.9,0.85,0.85,0.9,0.9,0.95
play:com.llamaapp,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.95
play:com.luderapp.scrollguard,0.9,0.95,0.0,0.95,0.85,0.9,0.0,0.5,0.9,0.5,0.0,0.9,0.0,0.0,0.9,0.9,0.8,0.85,0.9,0.0,0.0
play:com.mental.future.meditation.cbt,0.0,0.0,0.95,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.95,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.95
play:com.merxury.blocker,0.0,0.4,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0
play:com.metaserve.habithook,0.95,0.95,0.85,0.9,0.95,0.95,0.9,0.95,0.95,0.95,0.8,0.95,0.8,0.8,0.9,0.95,0.95,0.95,0.95,0.9,0.8
play:com.mindfulflow.app,0.5,0.95,0.95,0.9,0.9,0.95,0.8,0.85,0.5,0.9,0.85,0.9,0.9,0.85,0.85,0.9,0.95,0.95,0.5,0.95,0.95
play:com.mintrocket.ticktime,0.5,0.95,0.9,0.9,0.9,0.9,0.85,0.9,0.9,0.9,0.85,0.9,0.9,0.9,0.9,0.5,0.9,0.95,0.5,0.85,0.9
play:com.mjl.appusage,0.9,0.95,0.0,0.9,0.7,0.8,0.0,0.95,0.95,0.5,0.0,0.7,0.0,0.0,0.8,0.9,0.7,0.95,0.9,0.0,0.0
play:com.modexapps.clear,0.5,0.9,0.0,0.7,0.7,0.85,0.0,0.95,0.9,0.5,0.0,0.7,0.0,0.0,0.8,0.5,0.7,0.95,0.5,0.0,0.0
play:com.mogho.pomodoro.timer.focus,0.5,0.95,0.95,0.9,0.95,0.9,0.95,0.9,0.5,0.9,0.95,0.95,0.95,0.95,0.85,0.85,0.9,0.95,0.9,0.95,0.95
play:com.moon.relaxsounds,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.95,0.0,0.0
play:com.motivated.app,0.9,0.0,0.8,0.0,0.0,0.0,0.7,0.9,0.9,0.95,0.9,0.0,0.8,0.8,0.0,0.85,0.0,0.0,0.9,0.9,0.8
play:com.music.focusflow,0.9,0.95,0.0,0.9,0.95,0.9,0.0,0.9,0.9,0.9,0.0,0.95,0.0,0.0,0.95,0.9,0.9,0.95,0.9,0.0,0.0
play:com.musica.estudiar.relajante.study.music.relax,0.0,0.9,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0
play:com.nick.weiss.Decomposer,0.0,0.9,0.8,0.85,0.9,0.95,0.9,0.0,0.0,0.0,0.8,0.9,0.9,0.8,0.9,0.0,0.85,0.95,0.0,0.9,0.8
play:com.noadstudio.zenmix,1.0,0.95,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,0.95,0.0,0.0,0.95,1.0,0.95,0.95,1.0,0.0,0.0
play:com.noprocrastinate.app,0.0,0.9,0.9,0.85,0.9,0.8,0.9,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.0,0.85,0.95,0.0,0.9,0.9
play:com.novustec.prokrastination,0.5,0.95,0.9,0.9,0.9,0.9,0.8,0.5,0.9,0.9,0.75,0.9,0.85,0.9,0.8,0.85,0.85,0.85,0.9,0.85,0.9
play:com.oh.deepworkfocus,0.0,0.9,0.0,0.85,0.85,0.8,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.9,0.0,0.85,0.95,0.0,0.0,0.0
play:com.onceupon.pomodoro,0.0,0.95,0.9,0.9,0.9,0.95,0.9,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.9,0.0,0.9,0.95
play:com.pallo.passiontimerscoped,0.9,0.95,0.9,0.5,0.5,0.9,0.9,0.9,0.8,0.9,0.9,0.5,0.9,0.9,0.85,0.8,0.5,0.95,0.8,0.9,0.9
play:com.pbsolvers.timeboxplanner,0.0,0.9,0.9,0.8,0.9,0.95,0.8,0.0,0.0,0.0,0.8,0.9,0.9,0.8,0.9,0.0,0.95,0.8,0.0,0.9,0.95
play:com.pedrosstudio.caresleep,1.0,0.95,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,0.95,0.0,0.0,0.95,1.0,0.95,0.95,1.0,0.0,0.0
play:com.planmecorp.planme,0.8,0.0,0.8,0.0,0.0,0.0,0.8,0.8,0.85,0.9,0.8,0.0,0.8,0.8,0.0,0.95,0.0,0.0,0.8,0.9,0.85
play:com.planner.journal,0.5,0.95,0.9,0.9,0.95,0.95,0.9,0.5,0.5,0.9,0.9,0.95,0.85,0.5,0.95,0.9,0.95,0.9,0.5,0.9,0.9
play:com.planproductive.appblockx,0.9,0.95,0.0,0.95,0.9,0.9,0.0,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.0,0.0
play:com.pocketbrilliance.reminders,0.8,0.95,0.9,0.8,0.9,0.95,0.75,0.7,0.95,0.9,0.9,0.9,0.8,0.8,0.85,0.8,0.95,0.9,0.8,0.9,0.8
play:com.pomodify.study,0.8,0.95,0.0,0.85,0.5,0.9,0.0,0.9,0.8,0.9,0.0,0.5,0.0,0.0,0.9,0.85,0.5,0.95,0.9,0.0,0.0
play:com.pomodoro.studytimer.studytimer,0.9,0.8,0.0,0.7,0.8,0.9,0.0,0.95,0.9,0.5,0.0,0.8,0.0,0.0,0.8,0.9,0.7,0.95,0.9,0.0,0.0
play:com.pomodoroplanner,0.5,0.9,0.8,0.6,0.6,0.8,0.7,0.9,0.5,0.5,0.8,0.6,0.85,0.9,0.7,0.5,0.6,0.85,0.5,0.9,0.95
play:com.pomodrone.app,0.9,0.9,0.9,0.8,0.9,0.95,0.85,0.9,0.9,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.85,0.8,0.9,0.9,0.95
play:com.pomolings.pomolings_flutter,0.9,0.95,0.9,0.9,0.95,0.9,0.9,0.9,0.85,0.9,0.9,0.95,0.9,0.9,0.95,0.85,0.9,0.95,0.8,0.9,0.95
play:com.pomotimer.limeware,0.9,0.95,0.9,0.9,0.9,0.9,0.9,0.9,0.85,0.9,0.9,0.9,0.9,0.9,0.95,0.8,0.9,0.95,0.9,0.9,0.95
play:com.poomojava.app,0.9,0.9,0.9,0.8,0.8,0.85,0.9,0.95,0.5,0.5,0.9,0.8,0.9,0.9,0.95,0.5,0.9,1.0,0.9,0.9,0.95
play:com.procrastination.test,0.0,0.0,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.95,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.95
play:com.procrastination.tracker.android,0.0,0.95,0.0,0.9,0.95,0.85,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.9,0.9,0.0,0.0,0.0
play:com.project.rbxproject,0.0,0.95,0.0,0.95,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.95,0.95,0.0,0.0,0.0
play:com.reachApp.reach_it,0.5,0.0,0.85,0.0,0.0,0.0,0.95,0.9,0.9,0.9,0.9,0.0,0.8,0.9,0.0,0.5,0.0,0.0,0.5,0.9,0.9
play:com.readingapps.focus_timer,0.0,0.95,0.95,0.95,0.95,0.9,0.95,0.0,0.0,0.0,0.95,0.95,0.95,0.95,0.95,0.0,0.95,0.9,0.0,0.95,0.9
play:com.recokha.studyplanner,0.9,0.0,0.85,0.0,0.0,0.0,0.5,0.5,0.5,0.9,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.85,0.9,0.8
play:com.richjunproject.chrobox,0.5,0.95,0.8,0.95,0.95,0.9,0.8,0.85,0.9,0.5,0.85,0.95,0.9,0.8,0.95,0.5,0.9,0.9,0.5,0.9,0.95
play:com.roubit,0.5,0.0,0.85,0.0,0.0,0.0,0.75,0.5,0.95,0.9,0.8,0.0,0.7,0.8,0.0,0.9,0.0,0.0,0.5,0.9,0.8
play:com.routinelock,0.9,0.95,0.9,0.9,0.8,0.9,0.9,0.85,0.9,0.9,0.85,0.9,0.9,0.9,0.8,0.95,0.9,0.85,0.9,0.9,0.95
play:com.rubixscript.pomodo,0.9,0.9,0.8,0.8,0.85,1.0,0.9,0.95,0.9,0.9,0.8,0.85,0.85,0.7,0.95,0.9,0.85,1.0,0.9,0.9,0.95
play:com.rutin.app,0.85,0.0,0.8,0.0,0.0,0.0,0.7,0.9,0.9,0.95,0.8,0.0,0.8,0.8,0.0,0.95,0.0,0.0,0.8,0.9,0.8
play:com.schezzy.app,0.95,0.9,0.95,0.9,0.9,0.95,0.9,0.95,0.9,0.9,0.9,0.9,0.8,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95
play:com.screenzen,0.9,0.95,0.0,0.9,0.5,0.9,0.0,0.85,0.9,0.5,0.0,0.85,0.0,0.0,0.8,0.9,0.9,0.85,0.85,0.0,0.0
play:com.shub39.grit,0.9,0.0,0.8,0.0,0.0,0.0,0.8,0.5,0.5,0.9,0.8,0.0,0.8,0.8,0.0,0.5,0.0,0.0,0.5,0.9,0.8
play:com.sintylapse.therapydiaries,0.0,0.0,0.9,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.95,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.9
play:com.sleep.sounds.noise.rain,0.0,0.95,0.0,0.9,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.9,0.95,0.0,0.0,0.0
play:com.smartdongschool.dotetimer,0.0,0.95,0.8,0.85,0.9,0.85,0.8,0.0,0.0,0.0,0.8,0.9,0.85,0.8,0.9,0.0,0.9,0.95,0.0,0.9,0.95
play:com.soosu.focustimer,0.75,0.95,0.85,0.85,0.85,0.9,0.7,0.9,0.8,0.9,0.85,0.85,0.8,0.8,0.9,0.8,0.85,0.95,0.8,0.8,0.95
play:com.soundmixer.app,0.0,0.95,0.0,0.95,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.95,0.95,0.0,0.0,0.0
play:com.soundscape.musicapp,0.9,0.95,0.95,0.9,0.6,0.85,0.95,0.9,0.85,0.9,0.95,0.6,0.95,0.95,0.75,0.7,0.6,0.85,0.8,0.85,0.95
play:com.spotlightsix.zentimerlite2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.85,0.0,0.0
play:com.sproutapp.sprout,0.75,0.95,0.85,0.8,0.85,0.9,0.7,0.5,0.9,0.9,0.7,0.85,0.9,0.8,0.9,0.5,0.85,0.9,0.85,0.95,0.85
play:com.stanley.focusflow,0.85,0.9,0.8,0.85,0.8,0.9,0.7,0.9,0.85,0.9,0.8,0.8,0.8,0.8,0.95,0.9,0.8,0.95,0.95,0.9,0.95
play:com.starttech.habitosmatinais,0.9,0.0,0.85,0.0,0.0,0.0,0.8,0.9,0.5,0.9,0.85,0.0,0.9,0.9,0.0,0.9,0.0,0.0,0.5,0.9,0.9
play:com.stayme.stay_me,0.0,0.9,0.0,0.9,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.85,0.0,0.9,0.8,0.0,0.0,0.0
play:com.stonecutters.islegrow,0.5,0.95,0.8,0.9,0.9,0.9,0.7,0.5,0.5,0.9,0.8,0.9,0.8,0.8,0.95,0.9,0.85,0.95,0.5,0.9,0.8
play:com.studio.hellohabit,0.9,0.95,0.9,0.95,0.95,0.95,0.95,0.9,0.9,0.9,0.9,0.95,0.5,0.5,0.9,0.9,0.95,1.0,0.9,0.5,0.85
play:com.studybuddy.study_buddy_cat,0.0,0.95,0.0,0.95,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.95,0.9,0.0,0.0,0.0
play:com.sunny.focussessions_simpletimertodo,0.0,0.95,0.9,0.95,0.95,0.9,0.9,0.0,0.0,0.0,0.9,0.95,0.9,0.9,0.95,0.0,0.95,0.95,0.0,0.9,0.85
play:com.superappsdev.internetblocker,0.0,0.95,0.0,0.95,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.9,0.0,0.8,0.9,0.0,0.0,0.0
play:com.superbyte.studybunny,0.0,0.8,0.0,0.85,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.95,0.0,0.7,0.95,0.0,0.0,0.0
play:com.superproductivity.superproductivity,0.0,0.9,0.9,0.8,0.8,0.9,0.8,0.0,0.0,0.0,0.85,0.8,0.9,0.9,0.9,0.0,0.9,0.95,0.0,0.95,0.95
play:com.tasks.android,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.9
play:com.techtool.focussessiontimer,0.0,0.95,0.9,0.95,0.95,0.9,0.9,0.0,0.0,0.0,0.9,0.95,0.9,0.9,0.95,0.0,0.95,0.95,0.0,0.9,0.95
play:com.teqtic.lockmeout,0.9,0.95,0.95,0.95,0.9,0.8,0.95,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.9,0.9,0.95,0.85,0.9,0.95,0.95
play:com.thetimecube.visualizer,0.5,0.9,0.5,0.8,0.85,0.85,0.5,0.5,0.5,0.5,0.5,0.85,0.5,0.5,0.9,0.5,0.85,0.95,0.5,0.5,0.95
play:com.thrudayapp.thruday_app,0.85,0.9,0.9,0.95,0.9,0.95,0.8,0.5,0.9,0.9,0.8,0.9,0.85,0.5,0.9,0.95,0.95,0.95,0.5,0.95,0.85
play:com.tiimo.androidappreactnative,0.9,0.9,0.85,0.8,0.9,0.95,0.5,0.9,0.95,0.5,0.5,0.9,0.5,0.5,0.9,0.9,0.9,0.85,0.9,0.9,0.8
play:com.timerr.app,0.8,0.95,0.9,0.8,0.75,0.5,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.5,0.85,0.9,0.9,0.95
play:com.timeshifter.shiftwork,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.9
play:com.timetable.notes,0.95,0.0,0.95,0.0,0.0,0.0,0.8,0.95,0.95,0.85,0.85,0.0,0.8,0.8,0.0,0.9,0.0,0.0,0.95,0.9,0.8
play:com.timetimer.android,0.9,0.95,0.95,0.95,0.95,0.9,0.95,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.9,0.9,0.9,0.95,0.95
play:com.timleg.egoTimerLight,0.8,0.0,0.95,0.0,0.0,0.0,0.9,0.85,0.95,0.5,0.9,0.0,0.85,0.85,0.0,0.5,0.0,0.0,0.9,0.95,0.9
play:com.to_do_list_studio.uptodo,0.5,0.95,0.95,0.95,0.95,0.9,0.9,0.85,0.95,0.9,0.85,0.95,0.9,0.9,0.95,0.9,0.9,0.9,0.5,0.95,0.9
play:com.tripletfamdev.studymusicbooster,0.0,0.95,1.0,0.9,0.95,0.85,1.0,0.0,0.0,0.0,1.0,0.95,1.0,1.0,0.95,0.0,0.9,0.9,0.0,1.0,1.0
play:com.tryhypermonkey.hypermonkey,0.9,0.9,0.9,0.8,0.8,0.95,0.85,0.9,0.9,0.9,0.85,0.8,0.9,0.85,0.9,0.85,0.8,0.95,0.5,0.95,0.9
play:com.ucydigital.pomocus,0.0,0.95,0.9,0.95,0.95,0.85,0.9,0.0,0.0,0.0,0.9,0.95,0.9,0.9,0.95,0.0,0.9,0.95,0.0,0.9,0.95
play:com.ultmos.FocusBuddy,0.5,0.95,0.0,0.95,0.95,0.9,0.0,0.5,0.5,0.9,0.0,0.95,0.0,0.0,0.95,0.5,0.95,0.9,0.5,0.0,0.0
play:com.unrotapp.screencontrol,0.9,0.95,0.95,0.9,0.85,0.85,0.95,0.9,0.9,0.5,0.95,0.95,0.95,0.95,0.9,0.9,0.9,0.95,0.9,0.95,0.95
play:com.unrushedapps.launch_break,0.9,0.95,0.95,0.95,0.8,0.8,0.95,0.9,0.9,0.5,0.95,0.9,0.95,0.95,0.85,0.9,0.95,0.9,0.9,0.95,0.9
play:com.usket.tig,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.85,0.9,0.5,0.9,0.8,0.9,0.9,0.9,0.9,0.85,0.85,0.9,0.85,0.95
play:com.vdx.dayflect,0.9,0.95,0.5,0.9,0.95,0.95,0.9,0.95,0.85,0.9,0.5,0.95,0.85,0.5,0.9,0.9,0.95,1.0,0.95,0.5,0.9
play:com.vector123.pomodoro.focustimer.tomatoclock,0.9,0.9,0.0,0.9,0.9,0.85,0.0,0.9,0.9,0.5,0.0,0.9,0.0,0.0,0.9,0.9,0.85,0.8,0.9,0.0,0.0
play:com.visual.scheduler,0.95,0.0,0.5,0.0,0.0,0.0,0.5,0.95,0.95,0.9,0.5,0.0,0.5,0.5,0.0,0.9,0.0,0.0,0.9,0.5,0.5
play:com.viz.prodzen,0.9,0.95,0.0,0.95,0.5,0.9,0.0,0.95,0.9,0.5,0.0,0.5,0.0,0.0,0.9,0.5,0.9,0.95,0.9,0.0,0.0
play:com.wallhabit.app,0.5,0.95,0.95,0.95,0.9,0.9,0.95,0.5,0.5,0.5,0.95,0.95,0.95,0.95,0.9,0.5,0.9,0.9,0.5,0.95,0.95
play:com.way4app.goalswizard,0.85,0.9,0.85,0.8,0.85,0.95,0.95,0.8,0.8,0.9,0.9,0.85,0.7,0.7,0.9,0.9,0.9,0.85,0.8,0.9,0.8
play:com.wayup.way_up,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0
play:com.wlxd.pomochallenge,0.9,0.9,0.9,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.85,0.9,0.9,0.8,0.9,0.85,0.9,0.95
play:com.wonderfullmoning.morningmagic,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.85,0.0,0.0
play:com.workbreaktimer,0.0,0.8,0.9,0.85,0.8,0.9,0.9,0.0,0.0,0.0,0.9,0.8,0.9,0.9,0.8,0.0,0.8,0.95,0.0,0.9,0.95
play:com.wverlaek.block,0.9,0.95,0.95,0.95,0.85,0.8,0.95,0.9,0.9,0.5,0.95,0.95,0.95,0.95,0.9,0.9,0.95,0.9,0.9,0.95,0.95
play:com.yiqi.binaural.beats,0.9,0.95,0.0,0.9,0.95,0.9,0.0,0.9,0.9,0.9,0.0,0.95,0.0,0.0,0.95,0.9,0.9,0.95,0.9,0.0,0.0
play:com.zazen.onedeepbreathalarm,0.8,0.95,0.0,0.9,0.9,0.9,0.0,0.85,0.8,0.9,0.0,0.9,0.0,0.0,0.85,0.85,0.9,0.95,0.9,0.0,0.0
play:com.zerodesktop.appdetox.qualitytime,0.9,0.9,0.95,0.9,0.7,0.9,0.95,0.95,0.85,0.9,0.95,0.85,0.95,0.95,0.8,0.85,0.9,0.95,0.9,0.95,0.9
play:com.zetabitapps.pomodoro,0.9,0.95,0.0,0.9,0.95,0.9,0.0,0.9,0.9,0.9,0.0,0.95,0.0,0.0,0.95,0.9,0.9,0.95,0.9,0.0,0.0
play:com.zetabitapps.vibes,0.0,0.95,0.0,0.95,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.95,0.95,0.0,0.0,0.0
play:com.zilapps.productivitywizard,0.9,0.0,0.85,0.0,0.0,0.0,0.9,0.5,0.5,0.9,0.85,0.0,0.5,0.5,0.0,0.95,0.0,0.0,0.5,0.9,0.8
play:com.zonedin.zonedinapp,0.9,0.95,0.95,0.9,0.95,0.9,0.95,0.95,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.9,0.9,0.95,0.85,0.95,0.9
play:daily.planner.routine.habits,0.8,0.0,0.8,0.0,0.0,0.0,0.85,0.85,0.9,0.9,0.8,0.0,0.8,0.8,0.0,0.9,0.0,0.0,0.8,0.9,0.8
play:focus.pomodoro.timer.technique,0.5,0.95,0.85,0.9,0.9,0.95,0.5,0.85,0.9,0.9,0.5,0.9,0.5,0.5,0.9,0.9,0.95,0.95,0.5,0.9,0.95
play:focustree.app,0.9,0.9,0.0,0.6,0.6,0.7,0.0,0.5,0.5,0.9,0.0,0.6,0.0,0.0,0.85,0.5,0.6,0.7,0.9,0.0,0.0
play:id.co.timebox,0.9,0.85,0.5,0.6,0.6,0.85,0.5,0.9,0.5,0.9,0.5,0.6,0.5,0.5,0.75,0.5,0.6,0.9,0.5,0.9,0.9
play:in.codeseed.tvusage,0.9,0.95,0.0,0.9,0.8,0.7,0.0,0.7,0.9,0.5,0.0,0.9,0.0,0.0,0.9,0.9,0.9,0.85,0.9,0.0,0.0
play:in.evolve.android,0.8,0.0,0.9,0.0,0.0,0.0,0.9,0.8,0.8,0.9,0.9,0.0,0.9,0.9,0.0,0.9,0.0,0.0,0.8,0.9,0.9
play:in.focustrack.stock,0.0,0.85,0.0,0.85,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.9,0.95,0.0,0.0,0.0
play:info.cat_techs.pomo,0.95,0.9,0.0,0.9,0.9,0.85,0.0,0.9,0.8,0.9,0.0,0.9,0.0,0.0,0.9,0.8,0.9,0.95,0.8,0.0,0.0
play:info.detoxi.app,0.9,0.7,0.0,0.9,0.9,0.8,0.0,0.8,0.9,0.5,0.0,0.9,0.0,0.0,0.9,0.9,0.9,0.7,0.9,0.0,0.0
play:io.github.indieappslab.pomodoro,0.9,0.9,0.9,0.8,0.9,0.85,0.9,0.9,0.5,0.9,0.9,0.9,0.9,0.9,0.8,0.5,0.85,0.95,0.5,0.9,0.95
play:io.iftech.timeminer,0.9,0.9,0.0,0.9,0.7,0.8,0.0,0.9,0.9,0.5,0.0,0.7,0.0,0.0,0.85,0.9,0.7,0.8,0.9,0.0,0.0
play:io.limeware.pomotimer,0.95,0.95,0.9,0.9,0.9,0.9,0.9,0.9,0.95,0.5,0.9,0.9,0.9,0.9,0.95,0.9,0.9,0.95,0.9,0.9,0.95
play:io.studyone.app,0.9,0.95,0.85,0.95,0.95,0.9,0.85,0.9,0.9,0.9,0.95,0.95,0.85,0.9,0.95,0.9,0.85,0.9,0.9,0.9,0.9
play:io.unorderly.structured,0.95,0.95,0.9,0.85,0.9,0.95,0.5,0.95,0.95,0.5,0.8,0.9,0.5,0.5,0.9,0.9,0.95,0.9,0.95,0.9,0.9
play:io.zario,0.5,0.95,0.95,0.9,0.7,0.85,0.95,0.9,0.5,0.5,0.95,0.7,0.95,0.95,0.8,0.5,0.9,0.9,0.5,0.95,0.9
play:ipnossoft.rma.free,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0
play:jp.co.sakabou.piyolog,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.85,0.9,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.9,0.0,0.0
play:jp.thomsons.pomodoro,0.0,0.95,0.95,0.95,0.95,0.9,0.85,0.0,0.0,0.0,0.8,0.95,0.9,0.9,0.95,0.0,0.9,0.95,0.0,0.9,0.95
play:kr.co.myoung.timebox,0.0,0.0,0.85,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.9
play:lakers.mobile.android,0.0,0.0,0.85,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.9
play:life.blockin,0.5,0.95,0.95,0.9,0.5,0.85,0.95,0.9,0.5,0.9,0.95,0.85,0.95,0.95,0.9,0.5,0.95,0.9,0.5,0.95,0.99
play:live.dots.pomodoro,0.0,0.95,0.0,0.95,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.95,0.95,0.0,0.0,0.0
play:me.habitrewards,0.8,0.0,0.85,0.0,0.0,0.0,0.8,0.9,0.9,0.9,0.9,0.0,0.9,0.9,0.0,0.8,0.0,0.0,0.9,0.9,0.9
play:me.uncook.app,0.9,0.95,0.0,0.5,0.5,0.85,0.0,0.9,0.9,0.5,0.0,0.5,0.0,0.0,0.95,0.9,0.5,0.9,0.95,0.0,0.0
play:milki.focus.timer,0.9,0.9,0.9,0.9,0.8,0.9,0.95,0.95,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.8,0.95,0.85,0.9,0.95
