app_key,feature,confidence,review_hits
cws:bllpeahnacejimdfpldjchhamafmdcfo,Runs in the Background,0.95,10
cws:bllpeahnacejimdfpldjchhamafmdcfo,Minimal & DistractionFree,0.95,10
cws:bllpeahnacejimdfpldjchhamafmdcfo,Works Completely Offline,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Run after installation,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Setting up work and break time,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,"Manual start, stop and restart the timer",0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Blacklist/Whitelist switcher,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Configure the list of sites that will be blocked/allowed during the work mode,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Autoblock the site if the tab has already been opened,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Long break after each 4th pomodoro,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Timer deactivation after 15 minutes of inactivity,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Ability to select notification sound or disable sound completely,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Manifest v3 support,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Removed 'tabs' permission,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,More fresh design,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Timer will be stopped by default after starting the browser,0.95,10
cws:bpakimmhdmcbgbcnhanfcpelcnookihi,Added ability to change texts in popups,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Weekly task planner,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Chrome extension for task access,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Goal planning and tracking,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Add and track multiple goals,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Add high impact tasks to goals,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Add vision and mission statements,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Eisenhower Quadrant for prioritization,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,"OKR (Objective, Key Results) framework",0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Setup weekly objectives,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Track key results on objectives,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Setup separate OKRs for each team,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Task management,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Add and manage high impact tasks,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Add subtasks with descriptions and deadlines,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Set repetitive tasks,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Weekly tasks calendar view,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Recurring tasks review,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,View tasks for team members,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Time tracking for tasks and projects,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Track time on high impact tasks and goals,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Pomodoro timer,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Team task manager,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Create goals for teams,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Set twelveweek project plans,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Add and manage multiple team members,0.95,10
cws:caggnmlckgjpgpgpgjeobdcfgbkefioo,Share progress and deliverables,0.95,10
play:com.oristats.habitbull,Track up to 4 habits,0.95,10
play:com.oristats.habitbull,Click to mark habit completion for the current day,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Customizable session lengths,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,10 minute meditation timer,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,15 minute meditation timer,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,20 minute meditation timer,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Userfriendly interface,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Set reminders for breaks,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Variety of background sounds,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Beach background sound,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Birds background sound,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Cafe background sound,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Campfire background sound,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,City background sound,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Free to use,0.95,10
cws:cicadgehhallnipmampflnkfffojbnap,Accessible online meditation tool,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,habit tracking,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,study session logging,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,routine planning,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,progress monitoring,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,timebased habit tracking,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,frequencybased habit tracking,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,taskbased habit tracking,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,countbased habit tracking,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,monitoring streaks,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,daily/weekly stats visualization,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,"customizable colors, icons, and styles",0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,tracking focus blocks,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,Pomodoro timer,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,custom time intervals,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,learning progress reflection,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,minimal interface,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,lightweight performance,0.95,10
cws:cihakgginfmjajjpjfeicbalidblngep,dark mode,0.95,10
cws:cjiinmicahhdcmfpdohhaahgkdiehfga,adaptive tab management,0.95,10
cws:cjiinmicahhdcmfpdohhaahgkdiehfga,smart organization,0.95,10
cws:cjiinmicahhdcmfpdohhaahgkdiehfga,effortless switching between projects,0.95,10
cws:cjiinmicahhdcmfpdohhaahgkdiehfga,timesmart design prioritizing tabs based on usage patterns,0.95,10
cws:cjiinmicahhdcmfpdohhaahgkdiehfga,organize and share collections of tabs,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Oneclick habit completion,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,14 day progress overview,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Streak tracking with visual flames,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Milestone celebrations for streaks,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Distractionfree interface,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Colorcoded habits,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Dark mode,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Celebrate longest streaks,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Dynamic streak flames,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Immediate visual feedback,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Drag and drop habit organization,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Archive completed or paused habits,0.95,10
cws:ckfejoidaicoaiacpegjindigbllohie,Group similar habits together,0.95,10
cws:dbhignogopodfeeoanflgdpbckhonief,Set reminders for activities,0.95,10
cws:dbhignogopodfeeoanflgdpbckhonief,Userfriendly interface,0.95,10
cws:dbhignogopodfeeoanflgdpbckhonief,Nonintrusive alerts,0.95,10
cws:dbhignogopodfeeoanflgdpbckhonief,Flexible scheduling for reminders,0.95,10
cws:dbhignogopodfeeoanflgdpbckhonief,Onetime and recurring reminders,0.95,10
cws:dbhignogopodfeeoanflgdpbckhonief,Notifications in the browser,0.95,10
cws:dbhignogopodfeeoanflgdpbckhonief,Customizable reminder settings,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Customizable new tab,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,AllinOne Widget Toolbox,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Manage bookmarks,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Track todos,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Jot down notes,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Track multiple time zones,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Realtime weather forecasts,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Access mostvisited sites,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Access recent tabs,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Customizable dashboards,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Switch between work and personal contexts,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Upload custom icons,0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,"Choose from 10,000 provided icons",0.95,10
cws:ddeaekifelikgnaacipabpmjpffgifek,Various color schemes,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,hide main feed,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,hide r/all,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,hide popular,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,hide user profiles,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,hide full page search,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,hide sidebar,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,hide comments,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,whitelist mode,0.95,10
cws:dgllcfdfcgnocdmmglnpbpoalhpdfckg,blacklist mode,0.95,10
cws:djnloioaddlnmagobbcnjpppmbelfocf,Declutters Google Docs,0.95,10
cws:djnloioaddlnmagobbcnjpppmbelfocf,Adds a pomodoro timer,0.95,10
cws:djnloioaddlnmagobbcnjpppmbelfocf,Focus icon in the bottomright of the Google Doc,0.95,10
cws:djnloioaddlnmagobbcnjpppmbelfocf,Popup to modify settings,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Track the time spent on each website,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Analyze habits and generate reports,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Block websites with customized rules,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Dark mode,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Back up data with Github Gist,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Back up data with Obsidian,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Store data in Local Storage of browsers,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Available in Chrome,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Available in Firefox,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,Available in Edge,0.95,10
cws:dkdhhcbjijekmneelocdllcldcpmekmm,View source code on GitHub,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Adult Content Blocking,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Basic Content Detection,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Simple Statistics,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Safe Browsing,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Enhanced Content Filtering,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,5x More Sensitive Detection,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Multiple Category Blocking,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Adjustable Sensitivity Levels,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Password Protection,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Realtime Content Analysis,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Smart Redirects,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Whitelisted Safe Sites,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Visual Blocking Interface,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Protection Statistics,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,ChildFriendly Blocked Page,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Immediate Activation,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Automatic Updates,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Invisible Operation,0.95,10
cws:dnkgajhanikioecinafibmfmnnfdmpgp,Zero Maintenance,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Hide thumbnails,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Hide Shorts,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Hide live chat,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Hide recommendations,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Hide irrelevant results,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Transform YouTube homepage into a minimalist design,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Block all open tabs in browser,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Block only new tabs/windows,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Hide 'People also watched' suggestions,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Hide 'For You' suggestions,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,"Customize viewing experience across Home, Subscriptions, Channel, Search and Video pages",0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of navigation bars,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of sidebars,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of video recommendations,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of comments,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of end cards,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of live chats,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of breaking news,0.95,10
cws:dnnpgmbhdojpjkpeeafgdelohfhbpiga,Toggle visibility of YouTube Playables,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,block websites,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,password protection,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,focus timer,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,Pomodoro technique timer,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,set times to disable websites,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,keyword blocker,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,block adult content,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,track internet safety,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,deactivate blocking for all sites,0.95,10
cws:dpfofggmkhdbfcciajfdphofclabnogo,add websites to block list,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Short & Long Breaks,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Toolbar Icon with Countdown Timer,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Track Pomodoro History & Stats,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Configurable Long Break Intervals,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Customizable Timer Durations,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Desktop & Tab Notifications,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Audio Notifications with Over 20 Sounds,0.95,10
cws:eandalcihlejmcokgmmbkaopglpfncbo,Ticking Timer Sounds,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,blocks distracting websites,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,allows access to specified websites,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,requires a PIN for access to blocked sites,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,customizable allow list,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,prepopulated allow list of common work and learning sites,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,parental control for setting the PIN,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,privacyconscious data handling,0.95,10
cws:ecpkkfgllianigfeoonafccgbfeglmgb,local data storage on the device,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Tracks time spent on the web,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Updates stats every 3 seconds,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Displays time spent in a pie chart,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,"Tracks stats for today, daily average, and alltime",0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Stops counting if the machine is idle for more than 30 seconds,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Counts time only when Chrome has focus,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Shows number of minutes spent on current website over the icon,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Allows sharing of Web Timer stats,0.95,10
cws:efkkjffdefaaioagghcaflicdajfhceo,Options page to avoid tracking certain sites,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Track and limit browsing time on each website,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Analyze time spent on each website,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,"View data by day, week, and month granularity",0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Display drilldown charts,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Organize data based on domains in a tree structure,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Export data in CSV format,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Set routine and limit access to specific websites during fixed time periods,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,"Configure global rules, group rules, and site rules",0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,"Customize period, rotation time point, maximum duration, and effective days",0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Utilize rule priorities for complex requirements,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Create custom website groups for bulk restrictions,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Query usage duration of grouped websites,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Automatically sync data between devices every 10 minutes,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Connect browser extension to Google Drive for data synchronization,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Display current website browsing duration on extension icon,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Generate daily or weekly data reports,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Support data backup and recovery,0.95,10
cws:egibjhmcalglgmnlenmjfblobkbgpfdc,Support dark theme,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Custom blocklist,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Scheduled site blocking,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Password protection,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Usage limit for websites,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Insights on browsing trends,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Focus mode using Pomodoro technique,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Adult content blocking,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Scheduling feature for access times,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Customized blocked page,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Uninstall prevention,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Site redirect,0.95,10
cws:eiimnmioipafcokbfikbljfdeojpcgbh,Sync across devices,0.95,10
cws:ejfldchfgbinehokoegomooplcajinli,creates a reading environment for ADHD and Dyslexia,0.95,10
cws:ejfldchfgbinehokoegomooplcajinli,bolds half of every word,0.95,10
cws:ejfldchfgbinehokoegomooplcajinli,provides focus points in text,0.95,10
cws:ejfldchfgbinehokoegomooplcajinli,reduces distractions when reading,0.95,10
cws:eknlhojagpjfpdddedbehcljmkeklihc,Whitelist Management,0.95,10
cws:eknlhojagpjfpdddedbehcljmkeklihc,Customizable Restrictions,0.95,10
cws:eknlhojagpjfpdddedbehcljmkeklihc,RealTime Blocking,0.95,10
cws:eknlhojagpjfpdddedbehcljmkeklihc,UserDriven Controls,0.95,10
cws:eknlhojagpjfpdddedbehcljmkeklihc,Seamless UX,0.95,10
cws:elfaihghhjjoknimpccccmkioofjjfkf,Website usage history,0.95,10
cws:elfaihghhjjoknimpccccmkioofjjfkf,Digital profile,0.95,10
cws:elfaihghhjjoknimpccccmkioofjjfkf,Share usage and limits across devices,0.95,10
cws:elfaihghhjjoknimpccccmkioofjjfkf,Overuse reminder,0.95,10
cws:elfaihghhjjoknimpccccmkioofjjfkf,Block mode,0.95,10
cws:elfaihghhjjoknimpccccmkioofjjfkf,YouTube Plus,0.95,10
cws:elfaihghhjjoknimpccccmkioofjjfkf,Customizable YouTube features,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,task manager,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,timeboxing scheduler,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,allowed websites list,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,blocked websites list,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,countdown timer for unlisted websites,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,reward system for completed tasks,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,psychological exercises,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,browsing statistics,0.95,10
cws:eoagmdboiealblmpaahjlhajggndaahi,open source,0.95,10
cws:eofcaehjlblipnihkibhbffpdkaffdfc,Reminds users to take breaks,0.95,10
cws:eofcaehjlblipnihkibhbffpdkaffdfc,"Engages users in short, mindful exercises",0.95,10
cws:eofcaehjlblipnihkibhbffpdkaffdfc,Chrome extension,0.95,10
cws:fbfofhjejhibcepcojipjofcocpongnd,Blocks specified sites,0.95,10
cws:fbfofhjejhibcepcojipjofcocpongnd,Closes browser tabs for blocked sites,0.95,10
cws:fbfofhjejhibcepcojipjofcocpongnd,Chrome Extension,0.95,10
cws:fbfofhjejhibcepcojipjofcocpongnd,Options to formulate web blacklist,0.95,10
cws:fbfofhjejhibcepcojipjofcocpongnd,Enable Distraction blocker in browser,0.95,10
cws:fbfofhjejhibcepcojipjofcocpongnd,Manage Extensions for Distraction blocker,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,forces a pause before accessing social media or distracting websites,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,reduces social media usage by increasing awareness,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,designed to change habits on a longterm basis,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,blocks social media for a limited amount of time,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,stores usage data offline and ondevice,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,ensures user information privacy and security,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,available as a Chrome Extension,0.95,10
cws:femnahohginddofgekknfmaklcbpinkn,"available for iPhone, iPad, and Android devices",0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,time tracking,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,start and stop timers,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,integrations with 50+ services,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,set project budgets,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,track development costs,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,generate reports,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,measure team effectiveness,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,monitor workflow,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,distribute workload,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,flexible billing system,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,set project and hourly rates,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,invoice clients,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,financial reports,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,PTO tracking,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,time off policies,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,leave approvals,0.95,10
cws:ffijoclmniipjbhecddgkfpdafpbdnen,attendance management,0.95,10
cws:fgaaffhjdmhlhdmmigjpjepflplblgam,Pomodoro timer,0.95,10
cws:fgaaffhjdmhlhdmmigjpjepflplblgam,Todo lists,0.95,10
cws:fgaaffhjdmhlhdmmigjpjepflplblgam,Task breakdown,0.95,10
cws:fgaaffhjdmhlhdmmigjpjepflplblgam,20minute work sessions,0.95,10
cws:fgaaffhjdmhlhdmmigjpjepflplblgam,5/10 minute break settings,0.95,10
cws:fgaaffhjdmhlhdmmigjpjepflplblgam,Notification for end of work session,0.95,10
cws:fgaaffhjdmhlhdmmigjpjepflplblgam,History feature to track completed pomodoros,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Guided breathing exercises,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Box breathing technique,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,478 breathing method,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Wim Hof breathing method,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Coherent breathing,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Deep breathing exercises,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Oneclick access from toolbar,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Work break timer,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Distractionfree interface,0.95,10
cws:fghajdnplonfdpoeagigdpnfcfojlhbg,Offline functionality,0.95,10
